FID,osm_id,name,ref,type,oneway,bridge,maxspeed
484,48163779.000000000000000, , ,trunk_link,1,1,0
485,48163781.000000000000000, , ,trunk_link,1,0,0
486,48163785.000000000000000, , ,trunk_link,1,0,0
487,48163787.000000000000000,外环东路（克黄线）,G233,trunk,1,0,0
488,48163788.000000000000000,外环东路（京滨线）,G103;G233,trunk,1,1,0
489,48163790.000000000000000,外环东路（京滨线）,G103;G233,trunk,1,1,0
490,48163791.000000000000000,外环东路（京滨线）,G103;G233,trunk,1,0,0
491,48163793.000000000000000, , ,trunk_link,1,0,0
492,48163825.000000000000000,北杨线,S308,primary,1,0,0
493,48163851.000000000000000,北环铁路特大桥,S102,primary,1,0,0
494,48163855.000000000000000, , ,motorway_link,1,0,0
495,48163860.000000000000000, , ,motorway_link,1,1,0
496,48163864.000000000000000, , ,trunk_link,1,0,0
497,48163867.000000000000000, , ,motorway_link,1,0,0
498,48163868.000000000000000, , ,motorway_link,1,0,0
499,48163871.000000000000000, , ,motorway_link,1,1,0
500,48163874.000000000000000, , ,motorway_link,1,1,0
501,48163896.000000000000000, , ,motorway_link,1,1,0
502,48163909.000000000000000, , ,motorway_link,1,1,0
503,48163915.000000000000000, , ,motorway_link,1,0,0
504,48163917.000000000000000, , ,motorway_link,1,0,0
505,48163918.000000000000000, , ,motorway_link,1,0,0
506,48163974.000000000000000,普济河东道,G233,trunk,1,0,0
507,48163975.000000000000000,大张庄桥,G233,trunk,1,1,0
508,48163979.000000000000000,克黄线,G233,trunk,1,0,0
509,48163981.000000000000000, , ,motorway_link,1,0,0
510,48164066.000000000000000, , ,motorway_link,1,1,0
511,48164080.000000000000000, , ,trunk_link,0,0,0
512,48164081.000000000000000,普济河东道,G233,trunk,1,1,0
513,48164083.000000000000000,普济河东道,G233,trunk,1,1,0
514,48164093.000000000000000,普济河道桥, ,trunk,1,1,0
515,48164097.000000000000000, , ,motorway_link,1,1,0
516,48164099.000000000000000, , ,motorway_link,1,0,0
517,48164100.000000000000000, , ,motorway_link,1,0,0
518,48164109.000000000000000, , ,trunk_link,1,0,0
519,48164110.000000000000000, ,G233,trunk_link,1,0,0
520,48164114.000000000000000, , ,trunk_link,1,0,0
521,48164147.000000000000000, ,G233,trunk_link,1,1,0
522,48164149.000000000000000, ,G233,trunk_link,1,0,0
523,48164152.000000000000000, , ,trunk_link,1,0,0
524,48164155.000000000000000, , ,trunk_link,1,0,0
525,48164160.000000000000000, ,G233,trunk_link,1,0,0
526,48164164.000000000000000,山深线,G205,trunk,1,1,0
527,48164167.000000000000000,山深线,G205,trunk,1,1,0
528,48164168.000000000000000,山深线,G205,trunk,1,0,0
529,48164169.000000000000000,山深线,G205,trunk,1,1,0
530,48164200.000000000000000,津蓟高速,S1,motorway,1,0,0
531,48164201.000000000000000,津蓟高速,S1,motorway,1,1,0
532,48164204.000000000000000,津蓟高速,S1,motorway,1,0,0
533,48164205.000000000000000,津蓟高速,S1,motorway,1,1,0
534,48164206.000000000000000,津蓟高速,S1,motorway,1,0,0
535,48164208.000000000000000,津蓟高速,S1,motorway,1,1,0
536,48164226.000000000000000,津蓟高速,S1,motorway,1,0,0
537,48164254.000000000000000, , ,motorway_link,1,0,0
538,48164256.000000000000000, , ,motorway_link,1,0,0
539,48164257.000000000000000, , ,motorway_link,1,0,0
540,48164258.000000000000000, , ,motorway_link,1,1,0
541,48164286.000000000000000, , ,motorway_link,1,0,0
542,48164293.000000000000000, , ,motorway_link,1,0,0
543,48164306.000000000000000, , ,motorway_link,1,0,0
544,48164310.000000000000000,山深线,G205,trunk,1,0,0
545,48164311.000000000000000,津蓟高速,S1,motorway,1,1,0
546,48164312.000000000000000,津蓟高速,S1,motorway,1,0,0
547,48164313.000000000000000,津蓟高速,S1,motorway,1,1,0
548,48164317.000000000000000,津蓟高速,S1,motorway,1,0,0
549,48164324.000000000000000,津蓟高速,S1,motorway,1,1,0
550,48164328.000000000000000,津蓟高速,S1,motorway,1,0,0
551,48164371.000000000000000,北运河桥,G205,trunk,1,1,0
552,48164409.000000000000000,外环北路（山深线）,G205,trunk,1,0,0
553,48164410.000000000000000,北运河桥,G205,trunk,1,1,0
554,48164412.000000000000000,外环北路（山深线）,G205,trunk,1,0,0
555,48164443.000000000000000,京滨线,G103,trunk,1,0,0
556,48164446.000000000000000,京滨线,G103,trunk,1,1,0
557,48164448.000000000000000,京滨线,G103,trunk,1,1,0
558,48164458.000000000000000,京津公路, ,trunk,1,1,0
559,48164459.000000000000000, , ,trunk_link,1,0,0
560,48164497.000000000000000,京津路, ,primary,1,1,0
561,48164498.000000000000000, , ,trunk_link,1,0,0
562,48164511.000000000000000, , ,trunk_link,1,1,0
563,48164516.000000000000000, , ,trunk_link,1,0,0
564,48164525.000000000000000, , ,trunk_link,1,1,0
565,48164530.000000000000000, ,G103,trunk_link,1,0,0
566,48164550.000000000000000, , ,trunk_link,1,0,0
567,48164562.000000000000000, , ,primary,1,1,0
568,48164660.000000000000000,西青道, ,trunk,1,0,0
569,48164661.000000000000000,西青道, ,trunk,1,0,0
570,48164719.000000000000000, , ,trunk_link,1,0,0
571,48164720.000000000000000,津滨高速, ,trunk_link,1,0,0
572,48164748.000000000000000, , ,trunk_link,1,0,0
573,48164749.000000000000000,津滨大道,S3,trunk,1,0,0
574,48164751.000000000000000,津滨大道, ,trunk,1,0,0
575,48164755.000000000000000,津滨大道, ,trunk,1,1,0
576,48164756.000000000000000, , ,trunk_link,1,0,0
577,48164762.000000000000000, , ,trunk_link,1,0,0
578,48164763.000000000000000, , ,trunk_link,1,0,0
579,48164768.000000000000000, , ,trunk_link,1,0,0
580,48164798.000000000000000, , ,trunk_link,1,0,0
581,48164820.000000000000000,津汉联络线, ,motorway_link,1,0,0
582,48164821.000000000000000,跃进路,X431,tertiary,0,1,0
583,48164846.000000000000000,跃进路,X431,tertiary,0,0,0
584,48164861.000000000000000, , ,motorway_link,0,1,0
585,48164862.000000000000000, , ,motorway_link,0,0,0
586,48164863.000000000000000, , ,motorway_link,1,0,0
587,48164865.000000000000000, , ,motorway_link,1,0,0
588,48164867.000000000000000, , ,motorway_link,1,0,0
589,48164871.000000000000000, , ,motorway_link,1,0,0
590,48164875.000000000000000, , ,motorway_link,1,0,0
591,48164962.000000000000000,Jinbin Expessway,S3,motorway_link,1,0,0
592,48165045.000000000000000,复康路, ,trunk,1,0,0
593,48165096.000000000000000,复康路, ,trunk,1,0,0
594,48165097.000000000000000, , ,trunk_link,1,0,0
595,48165099.000000000000000, , ,trunk_link,1,0,0
596,48165100.000000000000000, , ,trunk_link,1,1,0
597,48165104.000000000000000, , ,trunk_link,1,0,0
598,48165107.000000000000000, , ,trunk_link,1,0,0
599,48165108.000000000000000, , ,trunk_link,1,0,0
600,48165109.000000000000000, , ,trunk_link,1,1,0
601,48165166.000000000000000,复康路, ,trunk,1,0,0
602,48165167.000000000000000,复康路, ,trunk,1,1,0
603,48165170.000000000000000, , ,trunk_link,1,0,0
604,48165173.000000000000000,华天道, ,residential,0,0,0
605,48165174.000000000000000, , ,residential,0,0,0
606,48165178.000000000000000,桂苑路, ,tertiary,0,0,0
607,48165183.000000000000000, , ,tertiary,1,0,0
608,48165184.000000000000000,Bixin Road, ,residential,0,0,0
609,48165396.000000000000000,西湖村大街, ,residential,0,0,0
610,48165398.000000000000000,柳荫路, ,residential,0,0,0
611,48165473.000000000000000,解放桥, ,residential,0,0,0
612,48165479.000000000000000,解放北路, ,residential,1,0,0
613,48165484.000000000000000,哈尔滨道, ,residential,1,0,0
614,48165492.000000000000000,张自忠路, ,tertiary,1,0,0
615,48165496.000000000000000,合江路, ,service,0,0,0
616,48165529.000000000000000, , ,secondary,1,1,0
617,48165532.000000000000000,黑龙江路, ,residential,1,0,0
618,48165534.000000000000000,吉林路, ,residential,1,0,0
619,48165553.000000000000000,赤峰道, ,residential,1,0,0
620,48165561.000000000000000,长春道, ,residential,1,0,0
621,48165586.000000000000000, , ,service,0,0,0
622,48165599.000000000000000,长春道, ,unclassified,1,0,0
623,48165663.000000000000000,长春道, ,residential,1,0,0
624,48165682.000000000000000,沈阳道, ,residential,1,0,0
625,48165692.000000000000000,哈密道, ,residential,1,0,0
626,48165756.000000000000000,多伦道, ,tertiary,1,0,0
627,48165759.000000000000000,万全道, ,unclassified,1,0,0
628,48165770.000000000000000,河南路, ,residential,1,0,0
629,48165780.000000000000000,陕西路, ,residential,1,0,0
630,48165810.000000000000000,甘肃路, ,residential,1,0,0
631,48165836.000000000000000,西藏路, ,unclassified,1,0,0
632,48165838.000000000000000,包头道, ,unclassified,1,0,0
633,48165866.000000000000000,山东路, ,residential,1,0,0
634,48165870.000000000000000,唐山道, ,residential,1,0,0
635,48165891.000000000000000,保定道, ,residential,1,0,0
636,48165894.000000000000000,建设路, ,tertiary,1,0,0
637,48165896.000000000000000,建设路, ,tertiary,1,0,0
638,48165911.000000000000000,烟台道, ,residential,1,0,0
639,48165912.000000000000000,太原道, ,service,0,0,0
640,48165913.000000000000000,彰德道, ,unclassified,1,0,0
641,48165916.000000000000000,泰安道, ,residential,1,0,0
642,48363102.000000000000000,津沧高速, ,motorway,1,1,0
643,48363136.000000000000000,津仓高速, ,motorway,1,1,0
644,48363138.000000000000000,津仓高速, ,motorway,1,1,0
645,48363141.000000000000000,津沧高速, ,motorway,1,1,0
646,48363142.000000000000000,津沧高速,S3305,motorway,1,0,0
647,48363249.000000000000000,丹东线（港城大道）,G228,trunk,1,0,0
648,48363252.000000000000000,京津高速,S30;S3301,motorway,1,0,0
649,48363256.000000000000000,长深高速公路,G25,motorway,1,1,0
650,48363264.000000000000000,长深高速公路,G25,motorway,1,1,0
651,48363269.000000000000000,长深高速公路,G25,motorway,1,0,0
652,48363278.000000000000000,长深高速公路,G25,motorway,1,1,0
653,48363295.000000000000000,长深高速公路,G25,motorway,1,0,0
654,48363297.000000000000000,长深高速公路,G25,motorway,1,1,0
655,48363300.000000000000000,长深高速公路,G25,motorway,1,0,0
656,48363355.000000000000000,长深高速公路,G25,motorway,1,1,0
657,48363356.000000000000000,长深高速,G25,motorway,1,0,0
658,48363357.000000000000000,长深高速,G25,motorway,1,1,0
659,48363380.000000000000000,长深高速,G25,motorway,1,0,0
660,48363415.000000000000000,长深高速,G25,motorway,1,1,0
661,48363561.000000000000000,长深高速,G25,motorway,1,0,0
662,48363579.000000000000000,长深高速,G25,motorway,1,1,0
663,48363585.000000000000000,长深高速,G25,motorway,1,1,0
664,48363659.000000000000000,长深高速,G25,motorway,1,0,0
665,48363660.000000000000000,长深高速,G25,motorway,1,1,0
666,48363665.000000000000000,长深高速,G25,motorway,1,0,0
667,48363717.000000000000000,长深高速公路,G25,motorway,1,1,0
668,48363721.000000000000000,京滨线,G103,trunk,1,1,0
669,48363722.000000000000000,中心桥立交桥,G103,trunk,1,1,0
670,48363723.000000000000000,京滨线,G103,trunk,1,0,0
671,48363724.000000000000000,塘黄路, ,tertiary,0,0,0
672,48363726.000000000000000,中心桥立交桥,G103,trunk,1,1,0
673,48363765.000000000000000, , ,trunk_link,1,0,0
674,48363772.000000000000000, , ,trunk_link,1,0,0
675,48363774.000000000000000, , ,trunk_link,1,0,0
676,48363842.000000000000000, , ,motorway_link,1,0,0
677,48363906.000000000000000, , ,motorway_link,1,1,0
678,48363998.000000000000000, , ,trunk_link,1,0,0
679,48364297.000000000000000,长深高速公路,G25,motorway,1,0,0
680,48364322.000000000000000,长深高速公路,G25,motorway,1,1,0
681,48364360.000000000000000,长深高速公路,G25,motorway,1,0,0
682,48364373.000000000000000,长深高速公路,G25,motorway,1,1,0
683,48364385.000000000000000,长深高速公路,G25,motorway,1,0,0
684,48364462.000000000000000, , ,motorway_link,1,0,60
685,48364468.000000000000000, , ,motorway_link,1,0,0
686,48364469.000000000000000, , ,motorway_link,1,1,0
687,48364481.000000000000000, , ,motorway_link,1,0,0
688,48364486.000000000000000, , ,motorway_link,1,1,0
689,48364515.000000000000000, , ,motorway_link,1,1,0
690,48364622.000000000000000, , ,motorway_link,1,0,0
691,48364626.000000000000000, , ,motorway_link,1,0,0
692,48364645.000000000000000, , ,motorway_link,1,0,0
693,48364659.000000000000000, , ,motorway_link,1,0,0
694,48364666.000000000000000,Jing Jin Tang Gao Su Gong Lu, ,motorway_link,1,0,0
695,48364670.000000000000000,新兴路, ,tertiary,1,0,0
696,48364678.000000000000000,长深高速公路,G25,motorway,1,0,0
697,48364679.000000000000000,长深高速公路,G25,motorway,1,1,0
698,48364681.000000000000000,长深高速公路,G25,motorway,1,0,0
699,48364687.000000000000000,长深高速公路,G25,motorway,1,0,0
700,48364688.000000000000000,长深高速公路,G25,motorway,1,1,0
701,48364721.000000000000000,长深高速公路,G25,motorway,1,0,0
702,48364929.000000000000000,京滨线,G103,trunk,1,0,0
703,48364930.000000000000000,京滨线,G103,trunk,1,0,0
704,48364932.000000000000000,京滨线,G103,trunk,1,1,0
705,48364934.000000000000000,京滨线,G103,trunk,1,0,0
706,48364936.000000000000000, ,G103,trunk,1,1,0
707,48364938.000000000000000, ,G103,trunk,1,1,0
708,48364942.000000000000000,京滨线,G103,trunk,1,0,0
709,48364950.000000000000000,京滨线,G103,trunk,1,0,0
710,48364953.000000000000000,京滨线,G103,trunk,1,1,0
711,48364954.000000000000000,京滨线,G103,trunk,1,1,0
712,48364962.000000000000000,京滨线,G103,trunk,1,0,0
713,48364964.000000000000000,京滨线,G103,trunk,1,0,0
714,48364965.000000000000000,京滨线,G103,trunk,1,1,0
715,48364966.000000000000000,京滨线,G103,trunk,1,1,0
716,48364967.000000000000000, , ,trunk_link,1,0,0
717,48365231.000000000000000,津塘路, ,secondary,1,0,0
718,48365242.000000000000000,京滨线,G103,trunk,1,0,0
719,48365473.000000000000000, , ,primary_link,1,1,0
720,48365482.000000000000000, , ,primary_link,1,1,0
721,48365486.000000000000000, , ,primary_link,1,1,0
722,48365497.000000000000000, , ,primary_link,1,1,0
723,48365508.000000000000000, , ,primary_link,1,1,0
724,48365517.000000000000000,东兴路, ,primary,1,1,0
725,48365520.000000000000000,东兴路, ,primary,1,0,0
726,49010412.000000000000000,Zhongyang Dao, ,residential,1,0,0
727,50432227.000000000000000, , ,primary,0,0,0
728,50432235.000000000000000, , ,unclassified,0,0,0
729,50432530.000000000000000,津沧高速,S3305,motorway,1,0,0
730,50432670.000000000000000, ,S228,primary,0,0,0
731,50432745.000000000000000, , ,unclassified,0,0,0
732,51137003.000000000000000,京津高速联络线, ,trunk,1,1,0
733,51137004.000000000000000,京津高速联络线, ,trunk,1,0,0
734,51137005.000000000000000,京津高速联络线, ,trunk,1,1,0
735,51137017.000000000000000,京津高速联络线, ,trunk,1,1,0
736,51137020.000000000000000,京津高速联络线, ,motorway,1,0,0
737,51137060.000000000000000,京津公路, ,primary,1,0,0
738,51137072.000000000000000,京津高速联络线, ,trunk,1,0,0
739,51137571.000000000000000,京津高速联络线, ,trunk,1,0,0
740,51137574.000000000000000,京津高速联络线, ,trunk,1,1,0
741,51137578.000000000000000,京津高速联络线, ,trunk,1,0,0
742,51137643.000000000000000,京津公路, ,primary,1,0,0
743,51137719.000000000000000,前进道,S308,primary,1,0,0
744,51137723.000000000000000,前进道,S308,primary,1,0,0
745,51137724.000000000000000,前进道,S308,primary,1,1,0
746,51137730.000000000000000,前进道,S308,primary,1,0,0
747,51137734.000000000000000,前进道,S308,primary,1,0,0
748,51137735.000000000000000,前进道,S308,primary,1,1,0
749,51137753.000000000000000,杨北路,S308,primary,1,0,0
750,51997663.000000000000000,京沪高速,G2;G18,motorway,1,0,0
751,53798237.000000000000000, , ,motorway_link,1,0,0
752,53798238.000000000000000, , ,motorway_link,1,0,0
753,58718555.000000000000000, , ,secondary,1,1,0
754,58718566.000000000000000, , ,primary_link,1,0,0
755,58718568.000000000000000, , ,motorway_link,1,0,0
756,58718570.000000000000000, , ,unclassified,0,0,0
757,58718573.000000000000000,福建北路, ,tertiary,0,0,0
758,58718576.000000000000000, , ,secondary,1,0,0
759,58718577.000000000000000,浙江路, ,tertiary,0,0,0
760,58718583.000000000000000, ,X403,secondary,1,1,0
761,58718587.000000000000000,解放路, ,tertiary,0,0,0
762,58718588.000000000000000,兰庭路, ,tertiary,0,0,0
763,58718590.000000000000000,车站北路, ,secondary,1,1,0
764,58718592.000000000000000,福建北路, ,tertiary,0,0,0
765,58718598.000000000000000,新港路, ,primary,1,1,0
766,58718601.000000000000000,锦州道, ,tertiary,0,0,0
767,58718608.000000000000000, , ,primary_link,1,1,0
768,58718609.000000000000000,宝山道, ,secondary,1,0,0
769,58718610.000000000000000, , ,primary_link,1,0,0
770,58718611.000000000000000, , ,primary_link,1,0,0
771,58718612.000000000000000,上海道, ,secondary,1,0,0
772,58718614.000000000000000,厦门路, ,tertiary,0,0,0
773,58718616.000000000000000, , ,unclassified,0,0,0
774,58718617.000000000000000, ,X403,secondary,1,0,0
775,58718619.000000000000000, , ,primary_link,1,1,0
776,58718620.000000000000000, , ,secondary_link,1,1,0
777,58718621.000000000000000,新港路, ,primary,1,0,0
778,58718622.000000000000000, , ,secondary_link,1,0,0
779,58718624.000000000000000,新港路, ,primary,1,0,0
780,58718625.000000000000000, , ,primary_link,1,0,0
781,58718626.000000000000000, , ,living_street,0,0,0
782,58718627.000000000000000,Jinbin Expessway,S3,motorway_link,1,1,0
783,58718630.000000000000000, , ,unclassified,0,0,0
784,58718631.000000000000000,扬州道, ,tertiary,0,0,0
785,58718633.000000000000000, , ,secondary_link,1,0,0
786,58718634.000000000000000, ,X403,secondary,1,0,0
787,58718636.000000000000000,苏州路, ,tertiary,0,0,0
788,58718637.000000000000000, ,X403,secondary,1,1,0
789,58718642.000000000000000, , ,secondary,1,1,0
790,58718644.000000000000000,秀水街, ,residential,0,0,0
791,58718647.000000000000000, , ,secondary,1,0,0
